Merge;Reversed;4300;0;1989.6
Merge;AlmostSorted;4300;0;1931.8
Merge;Random;4400;0;2259.6
Merge;Reversed;4400;0;2075.8
Merge;AlmostSorted;4400;0;1979.4
Merge;Random;4500;0;2307.4
Merge;Reversed;4500;0;2083.2
Merge;AlmostSorted;4500;0;2044.8
Merge;Random;4600;0;2373
Merge;Reversed;4600;0;2131
Merge;AlmostSorted;4600;0;2082.2
Merge;Random;4700;0;2414.8
Merge;Reversed;4700;0;2186
Merge;AlmostSorted;4700;0;2141.4
Merge;Random;4800;0;2471.2
Merge;Reversed;4800;0;2254.8
Merge;AlmostSorted;4800;0;2211.8
Merge;Random;4900;0;2561
Merge;Reversed;4900;0;2249.8
Merge;AlmostSorted;4900;0;2221.6
Merge;Random;5000;0;2600.8
Merge;Reversed;5000;0;2365.4
Merge;AlmostSorted;5000;0;2284.8
Merge;Random;5100;0;2644
Merge;Reversed;5100;0;2362.4
Merge;AlmostSorted;5100;0;2345.8
Merge;Random;5200;0;2698.2
Merge;Reversed;5200;0;2413.6
Merge;AlmostSorted;5200;0;2434.2
Merge;Random;5300;0;2760.8
Merge;Reversed;5300;0;2440
Merge;AlmostSorted;5300;0;2391.4
Merge;Random;5400;0;2823.6
Merge;Reversed;5400;0;2469.2
Merge;AlmostSorted;5400;0;2538.6
Merge;Random;5500;0;2920
Merge;Reversed;5500;0;2617.6
Merge;AlmostSorted;5500;0;2576.2
Merge;Random;5600;0;2970.4
Merge;Reversed;5600;0;2675
Merge;AlmostSorted;5600;0;2613
Merge;Random;5700;0;3004.4
Merge;Reversed;5700;0;2773.4
Merge;AlmostSorted;5700;0;3835.2
Merge;Random;5800;0;28940
Merge;Reversed;5800;0;3142.4
Merge;AlmostSorted;5800;0;2793.6
Merge;Random;5900;0;4649.6
Merge;Reversed;5900;0;3007.2
Merge;AlmostSorted;5900;0;3343
Merge;Random;6000;0;3574
Merge;Reversed;6000;0;3046
Merge;AlmostSorted;6000;0;3529
Merge;Random;6100;0;3400
Merge;Reversed;6100;0;3049
Merge;AlmostSorted;6100;0;3053.8
Merge;Random;6200;0;4107.2
Merge;Reversed;6200;0;4199.4
Merge;AlmostSorted;6200;0;5885.6
Merge;Random;6300;0;4301.2
Merge;Reversed;6300;0;3198
Merge;AlmostSorted;6300;0;3346.4
Merge;Random;6400;0;3677.6
Merge;Reversed;6400;0;3132.8
Merge;AlmostSorted;6400;0;22640
Merge;Random;6500;0;5022.8
Merge;Reversed;6500;0;20932.4
Merge;AlmostSorted;6500;0;3273.8
Merge;Random;6600;0;4984.8
Merge;Reversed;6600;0;6187.6
Merge;AlmostSorted;6600;0;3774.2
Merge;Random;6700;0;4265.6
Merge;Reversed;6700;0;3685
Merge;AlmostSorted;6700;0;3321.2
Merge;Random;6800;0;5277.8
Merge;Reversed;6800;0;3304
Merge;AlmostSorted;6800;0;3276.6
Merge;Random;6900;0;4015.8
Merge;Reversed;6900;0;3460
Merge;AlmostSorted;6900;0;3359.6
Merge;Random;7000;0;3922.4
Merge;Reversed;7000;0;3467.6
Merge;AlmostSorted;7000;0;3376.6
Merge;Random;7100;0;3822
Merge;Reversed;7100;0;3396.6
Merge;AlmostSorted;7100;0;3355
Merge;Random;7200;0;3870.4
Merge;Reversed;7200;0;3517.4
Merge;AlmostSorted;7200;0;3337
Merge;Random;7300;0;3870.6
Merge;Reversed;7300;0;3467
Merge;AlmostSorted;7300;0;3419.6
Merge;Random;7400;0;3917
Merge;Reversed;7400;0;3573.4
Merge;AlmostSorted;7400;0;3494
Merge;Random;7500;0;3988.8
Merge;Reversed;7500;0;3564.8
Merge;AlmostSorted;7500;0;3484.6
Merge;Random;7600;0;4063.4
Merge;Reversed;7600;0;3624
Merge;AlmostSorted;7600;0;3521.2
Merge;Random;7700;0;4148.8
Merge;Reversed;7700;0;3949.4
Merge;AlmostSorted;7700;0;3695.8
Merge;Random;7800;0;4159.6
Merge;Reversed;7800;0;3748.2
Merge;AlmostSorted;7800;0;3663.6
Merge;Random;7900;0;4168.2
Merge;Reversed;7900;0;3857.6
Merge;AlmostSorted;7900;0;3762.8
Merge;Random;8000;0;4329.4
Merge;Reversed;8000;0;3801.6
Merge;AlmostSorted;8000;0;3760
Merge;Random;8100;0;4323
Merge;Reversed;8100;0;3933.4
Merge;AlmostSorted;8100;0;3789.6
Merge;Random;8200;0;4329.8
Merge;Reversed;8200;0;3918.6
Merge;AlmostSorted;8200;0;3835.8
Merge;Random;8300;0;4423
Merge;Reversed;8300;0;4021.4
Merge;AlmostSorted;8300;0;4037
Merge;Random;8400;0;4566.2
Merge;Reversed;8400;0;4081.2
Merge;AlmostSorted;8400;0;3963.2
Merge;Random;8500;0;4527.4
Merge;Reversed;8500;0;4055.2
Merge;AlmostSorted;8500;0;3952.6
Merge;Random;8600;0;4556.4
Merge;Reversed;8600;0;4127.6
Merge;AlmostSorted;8600;0;4051.2
Merge;Random;8700;0;4634.6
Merge;Reversed;8700;0;4231.2
Merge;AlmostSorted;8700;0;4086.8
Merge;Random;8800;0;4677.2
Merge;Reversed;8800;0;4189.4
Merge;AlmostSorted;8800;0;4226.2
Merge;Random;8900;0;4752.8
Merge;Reversed;8900;0;4297.2
Merge;AlmostSorted;8900;0;4205.8
Merge;Random;9000;0;4813.6
Merge;Reversed;9000;0;4309.8
Merge;AlmostSorted;9000;0;4315
Merge;Random;9100;0;4924
Merge;Reversed;9100;0;4477.4
Merge;AlmostSorted;9100;0;4450.6
Merge;Random;9200;0;4907.4
Merge;Reversed;9200;0;4418.4
Merge;AlmostSorted;9200;0;4416.4
Merge;Random;9300;0;5089.8
Merge;Reversed;9300;0;4502.8
Merge;AlmostSorted;9300;0;4438
Merge;Random;9400;0;5049.2
Merge;Reversed;9400;0;4509.2
Merge;AlmostSorted;9400;0;4410
Merge;Random;9500;0;5053.2
Merge;Reversed;9500;0;4514.6
Merge;AlmostSorted;9500;0;4504.2
Merge;Random;9600;0;5170.2
Merge;Reversed;9600;0;4572.8
Merge;AlmostSorted;9600;0;4626.4
Merge;Random;9700;0;5244.4
Merge;Reversed;9700;0;4663
Merge;AlmostSorted;9700;0;4633.6
Merge;Random;9800;0;5289.6
Merge;Reversed;9800;0;4690.6
Merge;AlmostSorted;9800;0;4651.4
Merge;Random;9900;0;5256.6
Merge;Reversed;9900;0;4756.6
Merge;AlmostSorted;9900;0;4679.2
Merge;Random;10000;0;5334.8
Merge;Reversed;10000;0;4767.4
Merge;AlmostSorted;10000;0;4704.2
Hybrid;Random;500;5;180.2
Hybrid;Reversed;500;5;151.2
Hybrid;AlmostSorted;500;5;145.4
Hybrid;Random;600;5;206.8
Hybrid;Reversed;600;5;160.2
Hybrid;AlmostSorted;600;5;169.2
Hybrid;Random;700;5;248
Hybrid;Reversed;700;5;194.6
Hybrid;AlmostSorted;700;5;213.4
Hybrid;Random;800;5;281
Hybrid;Reversed;800;5;243.4
Hybrid;AlmostSorted;800;5;219.4
Hybrid;Random;900;5;296.2
Hybrid;Reversed;900;5;230.6
Hybrid;AlmostSorted;900;5;226.4
Hybrid;Random;1000;5;291.8
Hybrid;Reversed;1000;5;243
Hybrid;AlmostSorted;1000;5;232.2
Hybrid;Random;1100;5;302.4
Hybrid;Reversed;1100;5;252.4
Hybrid;AlmostSorted;1100;5;243
Hybrid;Random;1200;5;324.2
Hybrid;Reversed;1200;5;259.4
Hybrid;AlmostSorted;1200;5;245.4
Hybrid;Random;1300;5;326.2
Hybrid;Reversed;1300;5;274.6
Hybrid;AlmostSorted;1300;5;254.6
Hybrid;Random;1400;5;374.2
Hybrid;Reversed;1400;5;323
Hybrid;AlmostSorted;1400;5;310.2
Hybrid;Random;1500;5;427.4
Hybrid;Reversed;1500;5;357
Hybrid;AlmostSorted;1500;5;338.8
Hybrid;Random;1600;5;440.6
Hybrid;Reversed;1600;5;387.2
Hybrid;AlmostSorted;1600;5;357.2
Hybrid;Random;1700;5;459.2
Hybrid;Reversed;1700;5;409.2
Hybrid;AlmostSorted;1700;5;364.4
Hybrid;Random;1800;5;486.2
Hybrid;Reversed;1800;5;416.6
Hybrid;AlmostSorted;1800;5;409.6
Hybrid;Random;1900;5;484.4
Hybrid;Reversed;1900;5;457.6
Hybrid;AlmostSorted;1900;5;408
Hybrid;Random;2000;5;495.6
Hybrid;Reversed;2000;5;447.6
Hybrid;AlmostSorted;2000;5;403.2
Hybrid;Random;2100;5;561.6
Hybrid;Reversed;2100;5;456.4
Hybrid;AlmostSorted;2100;5;446.4
Hybrid;Random;2200;5;588.6
Hybrid;Reversed;2200;5;453.8
Hybrid;AlmostSorted;2200;5;464
Hybrid;Random;2300;5;605
Hybrid;Reversed;2300;5;496.4
Hybrid;AlmostSorted;2300;5;485
Hybrid;Random;2400;5;624.8
Hybrid;Reversed;2400;5;521.4
Hybrid;AlmostSorted;2400;5;465.2
Hybrid;Random;2500;5;647.4
Hybrid;Reversed;2500;5;525.2
Hybrid;AlmostSorted;2500;5;483.8
Hybrid;Random;2600;5;683.2
Hybrid;Reversed;2600;5;571.6
Hybrid;AlmostSorted;2600;5;584.4
Hybrid;Random;2700;5;718
Hybrid;Reversed;2700;5;666.4
Hybrid;AlmostSorted;2700;5;591
Hybrid;Random;2800;5;818.2
Hybrid;Reversed;2800;5;683.6
Hybrid;AlmostSorted;2800;5;717.8
Hybrid;Random;2900;5;830.6
Hybrid;Reversed;2900;5;753.2
Hybrid;AlmostSorted;2900;5;712.4
Hybrid;Random;3000;5;931.8
Hybrid;Reversed;3000;5;781.6
Hybrid;AlmostSorted;3000;5;712.4
Hybrid;Random;3100;5;942.2
Hybrid;Reversed;3100;5;764
Hybrid;AlmostSorted;3100;5;769.2
Hybrid;Random;3200;5;956.6
Hybrid;Reversed;3200;5;785
Hybrid;AlmostSorted;3200;5;789
Hybrid;Random;3300;5;976.8
Hybrid;Reversed;3300;5;806.8
Hybrid;AlmostSorted;3300;5;832.6
Hybrid;Random;3400;5;1017.2
Hybrid;Reversed;3400;5;865.4
Hybrid;AlmostSorted;3400;5;829.2
Hybrid;Random;3500;5;1000
Hybrid;Reversed;3500;5;846.8
Hybrid;AlmostSorted;3500;5;835.4
Hybrid;Random;3600;5;1034.8
Hybrid;Reversed;3600;5;879.8
Hybrid;AlmostSorted;3600;5;855.6
Hybrid;Random;3700;5;1069
Hybrid;Reversed;3700;5;892.6
Hybrid;AlmostSorted;3700;5;872.8
Hybrid;Random;3800;5;1070.4
Hybrid;Reversed;3800;5;913
Hybrid;AlmostSorted;3800;5;877.4
Hybrid;Random;3900;5;1100.4
Hybrid;Reversed;3900;5;906
Hybrid;AlmostSorted;3900;5;886
Hybrid;Random;4000;5;1134.2
Hybrid;Reversed;4000;5;947
Hybrid;AlmostSorted;4000;5;910.2
Hybrid;Random;4100;5;1181.2
Hybrid;Reversed;4100;5;941.4
Hybrid;AlmostSorted;4100;5;934.8
Hybrid;Random;4200;5;1180.2
Hybrid;Reversed;4200;5;969.2
Hybrid;AlmostSorted;4200;5;918.4
Hybrid;Random;4300;5;1238
Hybrid;Reversed;4300;5;994.4
Hybrid;AlmostSorted;4300;5;956.6
Hybrid;Random;4400;5;1240.8
Hybrid;Reversed;4400;5;1028
Hybrid;AlmostSorted;4400;5;999.6
Hybrid;Random;4500;5;1261.8
Hybrid;Reversed;4500;5;1060.2
Hybrid;AlmostSorted;4500;5;968.8
Hybrid;Random;4600;5;1248.6
Hybrid;Reversed;4600;5;1062.4
Hybrid;AlmostSorted;4600;5;1008.2
Hybrid;Random;4700;5;1272.8
Hybrid;Reversed;4700;5;1072
Hybrid;AlmostSorted;4700;5;1040.4
Hybrid;Random;4800;5;1315
Hybrid;Reversed;4800;5;1060.8
Hybrid;AlmostSorted;4800;5;1040
Hybrid;Random;4900;5;1353.6
Hybrid;Reversed;4900;5;2218.4
Hybrid;AlmostSorted;4900;5;1065
Hybrid;Random;5000;5;1341.8
Hybrid;Reversed;5000;5;1158.2
Hybrid;AlmostSorted;5000;5;1086.8
Hybrid;Random;5100;5;1350
Hybrid;Reversed;5100;5;1135.8
Hybrid;AlmostSorted;5100;5;1056.4
Hybrid;Random;5200;5;1443.2
Hybrid;Reversed;5200;5;1208.2
Hybrid;AlmostSorted;5200;5;1190.6
Hybrid;Random;5300;5;1512
Hybrid;Reversed;5300;5;1247.6
Hybrid;AlmostSorted;5300;5;1177.6
Hybrid;Random;5400;5;1534.4
Hybrid;Reversed;5400;5;1317.4
Hybrid;AlmostSorted;5400;5;1247.2
Hybrid;Random;5500;5;1638.6
Hybrid;Reversed;5500;5;1334.2
Hybrid;AlmostSorted;5500;5;1312.4
Hybrid;Random;5600;5;1657.8
Hybrid;Reversed;5600;5;1382.6
Hybrid;AlmostSorted;5600;5;1353.2
Hybrid;Random;5700;5;1739.2
Hybrid;Reversed;5700;5;1477
Hybrid;AlmostSorted;5700;5;1426.8
Hybrid;Random;5800;5;1788
Hybrid;Reversed;5800;5;1482.8
Hybrid;AlmostSorted;5800;5;1436.8
Hybrid;Random;5900;5;1804.6
Hybrid;Reversed;5900;5;1514.4
Hybrid;AlmostSorted;5900;5;1496.4
Hybrid;Random;6000;5;1914.2
Hybrid;Reversed;6000;5;1609
Hybrid;AlmostSorted;6000;5;1567.8
Hybrid;Random;6100;5;2003.6
Hybrid;Reversed;6100;5;1632.6
Hybrid;AlmostSorted;6100;5;1615.2
Hybrid;Random;6200;5;1962.8
Hybrid;Reversed;6200;5;1694.2
Hybrid;AlmostSorted;6200;5;1663.4
Hybrid;Random;6300;5;2066.4
Hybrid;Reversed;6300;5;1729.6
Hybrid;AlmostSorted;6300;5;1673.4
Hybrid;Random;6400;5;2077
Hybrid;Reversed;6400;5;1716.2
Hybrid;AlmostSorted;6400;5;1701.8
Hybrid;Random;6500;5;2078.6
Hybrid;Reversed;6500;5;1772.8
Hybrid;AlmostSorted;6500;5;1695.8
Hybrid;Random;6600;5;2139.6
Hybrid;Reversed;6600;5;1778.8
Hybrid;AlmostSorted;6600;5;1795.2
Hybrid;Random;6700;5;2218.8
Hybrid;Reversed;6700;5;1899.4
Hybrid;AlmostSorted;6700;5;1806.4
Hybrid;Random;6800;5;2218.4
Hybrid;Reversed;6800;5;1917.2
Hybrid;AlmostSorted;6800;5;1831.8
Hybrid;Random;6900;5;2250
Hybrid;Reversed;6900;5;1953
Hybrid;AlmostSorted;6900;5;1848.2
Hybrid;Random;7000;5;2277.4
Hybrid;Reversed;7000;5;1917.2
Hybrid;AlmostSorted;7000;5;1805
Hybrid;Random;7100;5;2242
Hybrid;Reversed;7100;5;1852.6
Hybrid;AlmostSorted;7100;5;1802.6
Hybrid;Random;7200;5;2227.2
Hybrid;Reversed;7200;5;1924.4
Hybrid;AlmostSorted;7200;5;1820.6
Hybrid;Random;7300;5;2302.4
Hybrid;Reversed;7300;5;1870.6
Hybrid;AlmostSorted;7300;5;1867.2
Hybrid;Random;7400;5;2334.8
Hybrid;Reversed;7400;5;1935
Hybrid;AlmostSorted;7400;5;1858
Hybrid;Random;7500;5;2369.8
Hybrid;Reversed;7500;5;1927.6
Hybrid;AlmostSorted;7500;5;1879.8
Hybrid;Random;7600;5;2329
Hybrid;Reversed;7600;5;1945.2
Hybrid;AlmostSorted;7600;5;1886.8
Hybrid;Random;7700;5;2361.6
Hybrid;Reversed;7700;5;1986.6
Hybrid;AlmostSorted;7700;5;1917.6
Hybrid;Random;7800;5;2407.2
Hybrid;Reversed;7800;5;2007.2
Hybrid;AlmostSorted;7800;5;1944.4
Hybrid;Random;7900;5;2398
Hybrid;Reversed;7900;5;2049.4
Hybrid;AlmostSorted;7900;5;1904.4
Hybrid;Random;8000;5;2477.4
Hybrid;Reversed;8000;5;2020.4
Hybrid;AlmostSorted;8000;5;1980.4
Hybrid;Random;8100;5;2499.4
Hybrid;Reversed;8100;5;2098
Hybrid;AlmostSorted;8100;5;1996
Hybrid;Random;8200;5;2492
Hybrid;Reversed;8200;5;2044.2
Hybrid;AlmostSorted;8200;5;1952
Hybrid;Random;8300;5;2543.8
Hybrid;Reversed;8300;5;2100
Hybrid;AlmostSorted;8300;5;2011.6
Hybrid;Random;8400;5;2544
Hybrid;Reversed;8400;5;2156
Hybrid;AlmostSorted;8400;5;2044
Hybrid;Random;8500;5;2592
Hybrid;Reversed;8500;5;2233.4
Hybrid;AlmostSorted;8500;5;2052.4
Hybrid;Random;8600;5;2584.4
Hybrid;Reversed;8600;5;2140.4
Hybrid;AlmostSorted;8600;5;2081.4
Hybrid;Random;8700;5;2637.8
Hybrid;Reversed;8700;5;2253.4
Hybrid;AlmostSorted;8700;5;2094.8
Hybrid;Random;8800;5;2683.6
Hybrid;Reversed;8800;5;2200
Hybrid;AlmostSorted;8800;5;2121.2
Hybrid;Random;8900;5;2673.6
Hybrid;Reversed;8900;5;2274
Hybrid;AlmostSorted;8900;5;2175.4
Hybrid;Random;9000;5;2717.8
Hybrid;Reversed;9000;5;2253.2
Hybrid;AlmostSorted;9000;5;2203.2
Hybrid;Random;9100;5;2723.6
Hybrid;Reversed;9100;5;2197.2
Hybrid;AlmostSorted;9100;5;2212
Hybrid;Random;9200;5;2711
Hybrid;Reversed;9200;5;2268
Hybrid;AlmostSorted;9200;5;2269.4
Hybrid;Random;9300;5;2749.8
Hybrid;Reversed;9300;5;2305.4
Hybrid;AlmostSorted;9300;5;2335
Hybrid;Random;9400;5;2772.4
Hybrid;Reversed;9400;5;2320.2
Hybrid;AlmostSorted;9400;5;2223.8
Hybrid;Random;9500;5;2821.4
Hybrid;Reversed;9500;5;2318.2
Hybrid;AlmostSorted;9500;5;2243.6
Hybrid;Random;9600;5;2820.6
Hybrid;Reversed;9600;5;2350.6
Hybrid;AlmostSorted;9600;5;2263.4
Hybrid;Random;9700;5;2872.4
Hybrid;Reversed;9700;5;2349.8
Hybrid;AlmostSorted;9700;5;2262.6
Hybrid;Random;9800;5;2918
Hybrid;Reversed;9800;5;2359.2
Hybrid;AlmostSorted;9800;5;2260
Hybrid;Random;9900;5;2897
Hybrid;Reversed;9900;5;2407.4
Hybrid;AlmostSorted;9900;5;2323
Hybrid;Random;10000;5;2916
Hybrid;Reversed;10000;5;2421.6
Hybrid;AlmostSorted;10000;5;2336.2
Hybrid;Random;500;10;178.4
Hybrid;Reversed;500;10;154
Hybrid;AlmostSorted;500;10;116.2
Hybrid;Random;600;10;183.2
Hybrid;Reversed;600;10;151.4
Hybrid;AlmostSorted;600;10;126.4
Hybrid;Random;700;10;256.2
Hybrid;Reversed;700;10;195.2
Hybrid;AlmostSorted;700;10;168.8
Hybrid;Random;800;10;258.2
Hybrid;Reversed;800;10;202.6
Hybrid;AlmostSorted;800;10;176
Hybrid;Random;900;10;248.2
Hybrid;Reversed;900;10;245.4
Hybrid;AlmostSorted;900;10;186.8
Hybrid;Random;1000;10;263.4
Hybrid;Reversed;1000;10;204.8
Hybrid;AlmostSorted;1000;10;186.6
Hybrid;Random;1100;10;274.2
Hybrid;Reversed;1100;10;211.8
Hybrid;AlmostSorted;1100;10;195.6
Hybrid;Random;1200;10;263.4
Hybrid;Reversed;1200;10;247
Hybrid;AlmostSorted;1200;10;194.2
Hybrid;Random;1300;10;288.2
Hybrid;Reversed;1300;10;233.6
Hybrid;AlmostSorted;1300;10;212.2
Hybrid;Random;1400;10;346.2
Hybrid;Reversed;1400;10;279.4
Hybrid;AlmostSorted;1400;10;260
Hybrid;Random;1500;10;361.8
Hybrid;Reversed;1500;10;296.2
Hybrid;AlmostSorted;1500;10;276.4
Hybrid;Random;1600;10;364
Hybrid;Reversed;1600;10;318.8
Hybrid;AlmostSorted;1600;10;292.8
Hybrid;Random;1700;10;377.8
Hybrid;Reversed;1700;10;342.4
Hybrid;AlmostSorted;1700;10;279
Hybrid;Random;1800;10;387.2
Hybrid;Reversed;1800;10;322.8
Hybrid;AlmostSorted;1800;10;298.8
Hybrid;Random;1900;10;411.4
Hybrid;Reversed;1900;10;320
Hybrid;AlmostSorted;1900;10;319.6
Hybrid;Random;2000;10;431.4
Hybrid;Reversed;2000;10;334.8
Hybrid;AlmostSorted;2000;10;332.2
Hybrid;Random;2100;10;438
Hybrid;Reversed;2100;10;346.6
Hybrid;AlmostSorted;2100;10;361.2
Hybrid;Random;2200;10;453.8
Hybrid;Reversed;2200;10;382.8
Hybrid;AlmostSorted;2200;10;362.6
Hybrid;Random;2300;10;471.6
Hybrid;Reversed;2300;10;392.2
Hybrid;AlmostSorted;2300;10;409.4
Hybrid;Random;2400;10;483.6
Hybrid;Reversed;2400;10;420.6
Hybrid;AlmostSorted;2400;10;394.6
Hybrid;Random;2500;10;487.8
Hybrid;Reversed;2500;10;428.4
Hybrid;AlmostSorted;2500;10;409.6
Hybrid;Random;2600;10;547.2
Hybrid;Reversed;2600;10;430
Hybrid;AlmostSorted;2600;10;421.2
Hybrid;Random;2700;10;612.4
Hybrid;Reversed;2700;10;568
Hybrid;AlmostSorted;2700;10;471.6
Hybrid;Random;2800;10;710
Hybrid;Reversed;2800;10;566.4
Hybrid;AlmostSorted;2800;10;560
Hybrid;Random;2900;10;728.8
Hybrid;Reversed;2900;10;554.6
Hybrid;AlmostSorted;2900;10;572.4
Hybrid;Random;3000;10;731.6
Hybrid;Reversed;3000;10;616.2
Hybrid;AlmostSorted;3000;10;584.4
Hybrid;Random;3100;10;800
Hybrid;Reversed;3100;10;623
Hybrid;AlmostSorted;3100;10;629.8
Hybrid;Random;3200;10;782.4
Hybrid;Reversed;3200;10;660.8
Hybrid;AlmostSorted;3200;10;595.8
Hybrid;Random;3300;10;865.8
Hybrid;Reversed;3300;10;630.2
Hybrid;AlmostSorted;3300;10;677.6
Hybrid;Random;3400;10;835.4
Hybrid;Reversed;3400;10;678.4
Hybrid;AlmostSorted;3400;10;641.4
Hybrid;Random;3500;10;847.8
Hybrid;Reversed;3500;10;730.2
Hybrid;AlmostSorted;3500;10;634
Hybrid;Random;3600;10;863
Hybrid;Reversed;3600;10;759.2
Hybrid;AlmostSorted;3600;10;674.4
Hybrid;Random;3700;10;879.8
Hybrid;Reversed;3700;10;738
Hybrid;AlmostSorted;3700;10;684.6
Hybrid;Random;3800;10;888.6
Hybrid;Reversed;3800;10;739
Hybrid;AlmostSorted;3800;10;678.2
Hybrid;Random;3900;10;952.2
Hybrid;Reversed;3900;10;752.2
Hybrid;AlmostSorted;3900;10;678.2
Hybrid;Random;4000;10;960.4
Hybrid;Reversed;4000;10;739
Hybrid;AlmostSorted;4000;10;715.4
Hybrid;Random;4100;10;928.8
Hybrid;Reversed;4100;10;799.6
Hybrid;AlmostSorted;4100;10;698
Hybrid;Random;4200;10;961.2
Hybrid;Reversed;4200;10;768
Hybrid;AlmostSorted;4200;10;745.2
Hybrid;Random;4300;10;994.6
Hybrid;Reversed;4300;10;823.8
Hybrid;AlmostSorted;4300;10;732.8
Hybrid;Random;4400;10;1009
Hybrid;Reversed;4400;10;803.8
Hybrid;AlmostSorted;4400;10;748.4
Hybrid;Random;4500;10;1020.4
Hybrid;Reversed;4500;10;841.6
Hybrid;AlmostSorted;4500;10;797.8
Hybrid;Random;4600;10;1056.8
Hybrid;Reversed;4600;10;828.8
Hybrid;AlmostSorted;4600;10;781.6
Hybrid;Random;4700;10;1137.4
Hybrid;Reversed;4700;10;887.4
Hybrid;AlmostSorted;4700;10;806.2
Hybrid;Random;4800;10;1110.6
Hybrid;Reversed;4800;10;899
Hybrid;AlmostSorted;4800;10;798.2
Hybrid;Random;4900;10;1126.2
Hybrid;Reversed;4900;10;895.8
Hybrid;AlmostSorted;4900;10;820.8
