QuickSort;AlmostSorted;3300;20114.6
QuickSort;Random;3400;252.8
QuickSort;Reversed;3400;12732
QuickSort;AlmostSorted;3400;21368.6
QuickSort;Random;3500;274.4
QuickSort;Reversed;3500;13616.2
QuickSort;AlmostSorted;3500;22726.6
QuickSort;Random;3600;294.8
QuickSort;Reversed;3600;14080.6
QuickSort;AlmostSorted;3600;23934.2
QuickSort;Random;3700;298.8
QuickSort;Reversed;3700;15494.8
QuickSort;AlmostSorted;3700;25342.6
QuickSort;Random;3800;302.8
QuickSort;Reversed;3800;15494.2
QuickSort;AlmostSorted;3800;27153.2
QuickSort;Random;3900;319
QuickSort;Reversed;3900;15822.4
QuickSort;AlmostSorted;3900;32792.6
QuickSort;Random;4000;324
QuickSort;Reversed;4000;21578.8
QuickSort;AlmostSorted;4000;30430.2
QuickSort;Random;4100;478.2
QuickSort;Reversed;4100;20223.6
QuickSort;AlmostSorted;4100;31462.2
QuickSort;Random;4200;382.8
QuickSort;Reversed;4200;19408.4
QuickSort;AlmostSorted;4200;33743
QuickSort;Random;4300;361.2
QuickSort;Reversed;4300;20912.4
QuickSort;AlmostSorted;4300;34604.4
QuickSort;Random;4400;393.2
QuickSort;Reversed;4400;20490.4
QuickSort;AlmostSorted;4400;36211.4
QuickSort;Random;4500;357.4
QuickSort;Reversed;4500;21946.2
QuickSort;AlmostSorted;4500;51635.6
QuickSort;Random;4600;397
QuickSort;Reversed;4600;24025
QuickSort;AlmostSorted;4600;41330.6
QuickSort;Random;4700;417
QuickSort;Reversed;4700;25387.4
QuickSort;AlmostSorted;4700;41764
QuickSort;Random;4800;384.6
QuickSort;Reversed;4800;25006.6
QuickSort;AlmostSorted;4800;42449.6
QuickSort;Random;4900;406.6
QuickSort;Reversed;4900;25938.4
QuickSort;AlmostSorted;4900;78751.2
QuickSort;Random;5000;516
QuickSort;Reversed;5000;27707
QuickSort;AlmostSorted;5000;76602.6
QuickSort;Random;5100;697.8
QuickSort;Reversed;5100;33624
QuickSort;AlmostSorted;5100;49732.8
QuickSort;Random;5200;443.8
QuickSort;Reversed;5200;31642.6
QuickSort;AlmostSorted;5200;52332.2
QuickSort;Random;5300;434.6
QuickSort;Reversed;5300;28125
QuickSort;AlmostSorted;5300;51933
QuickSort;Random;5400;462.2
QuickSort;Reversed;5400;28765.6
QuickSort;AlmostSorted;5400;53630.8
QuickSort;Random;5500;464.8
QuickSort;Reversed;5500;31557.6
QuickSort;AlmostSorted;5500;55562
QuickSort;Random;5600;481.8
QuickSort;Reversed;5600;31133
QuickSort;AlmostSorted;5600;58442.4
QuickSort;Random;5700;474.2
QuickSort;Reversed;5700;40475
QuickSort;AlmostSorted;5700;60557.2
QuickSort;Random;5800;497.8
QuickSort;Reversed;5800;33581.2
QuickSort;AlmostSorted;5800;62557.2
QuickSort;Random;5900;502.4
QuickSort;Reversed;5900;35260.8
QuickSort;AlmostSorted;5900;64639.2
QuickSort;Random;6000;498.8
QuickSort;Reversed;6000;35506
QuickSort;AlmostSorted;6000;66465.2
QuickSort;Random;6100;517.6
QuickSort;Reversed;6100;36578.4
QuickSort;AlmostSorted;6100;69599.6
QuickSort;Random;6200;523.8
QuickSort;Reversed;6200;37880.6
QuickSort;AlmostSorted;6200;71529.6
QuickSort;Random;6300;540.4
QuickSort;Reversed;6300;38264.8
QuickSort;AlmostSorted;6300;74566.8
QuickSort;Random;6400;567
QuickSort;Reversed;6400;40793.2
QuickSort;AlmostSorted;6400;76612.8
QuickSort;Random;6500;575.8
QuickSort;Reversed;6500;48237.6
QuickSort;AlmostSorted;6500;77705
QuickSort;Random;6600;579.6
QuickSort;Reversed;6600;40829.6
QuickSort;AlmostSorted;6600;81240.2
QuickSort;Random;6700;563.6
QuickSort;Reversed;6700;42814
QuickSort;AlmostSorted;6700;83391.6
QuickSort;Random;6800;590.6
QuickSort;Reversed;6800;45288.4
QuickSort;AlmostSorted;6800;87365.4
QuickSort;Random;6900;619.2
QuickSort;Reversed;6900;44678.4
QuickSort;AlmostSorted;6900;88519.8
QuickSort;Random;7000;635.4
QuickSort;Reversed;7000;49009
QuickSort;AlmostSorted;7000;90974.8
QuickSort;Random;7100;609
QuickSort;Reversed;7100;48003.4
QuickSort;AlmostSorted;7100;93470.2
QuickSort;Random;7200;652.2
QuickSort;Reversed;7200;50567.6
QuickSort;AlmostSorted;7200;96362.4
QuickSort;Random;7300;655.8
QuickSort;Reversed;7300;50823.2
QuickSort;AlmostSorted;7300;98521.4
QuickSort;Random;7400;665.6
QuickSort;Reversed;7400;49989.4
QuickSort;AlmostSorted;7400;101671
QuickSort;Random;7500;667.4
QuickSort;Reversed;7500;55438.6
QuickSort;AlmostSorted;7500;117401
QuickSort;Random;7600;1854
QuickSort;Reversed;7600;65143.4
QuickSort;AlmostSorted;7600;109690
QuickSort;Random;7700;679.4
QuickSort;Reversed;7700;54324.4
QuickSort;AlmostSorted;7700;109864
QuickSort;Random;7800;684.8
QuickSort;Reversed;7800;57642.6
QuickSort;AlmostSorted;7800;119589
QuickSort;Random;7900;704.4
QuickSort;Reversed;7900;58079.6
QuickSort;AlmostSorted;7900;115992
QuickSort;Random;8000;717.4
QuickSort;Reversed;8000;60512.2
QuickSort;AlmostSorted;8000;117528
QuickSort;Random;8100;716
QuickSort;Reversed;8100;59051.8
QuickSort;AlmostSorted;8100;121804
QuickSort;Random;8200;715.4
QuickSort;Reversed;8200;59809.2
QuickSort;AlmostSorted;8200;124962
QuickSort;Random;8300;746.6
QuickSort;Reversed;8300;61355.2
QuickSort;AlmostSorted;8300;128148
QuickSort;Random;8400;768.2
QuickSort;Reversed;8400;63711.8
QuickSort;AlmostSorted;8400;131978
QuickSort;Random;8500;761.2
QuickSort;Reversed;8500;64262.2
QuickSort;AlmostSorted;8500;134719
QuickSort;Random;8600;792.6
QuickSort;Reversed;8600;63866.6
QuickSort;AlmostSorted;8600;137697
QuickSort;Random;8700;784.8
QuickSort;Reversed;8700;65524.6
QuickSort;AlmostSorted;8700;144810
QuickSort;Random;8800;828.6
QuickSort;Reversed;8800;69260.6
QuickSort;AlmostSorted;8800;145854
QuickSort;Random;8900;810.6
QuickSort;Reversed;8900;68435.8
QuickSort;AlmostSorted;8900;147349
QuickSort;Random;9000;873.8
QuickSort;Reversed;9000;73602.2
QuickSort;AlmostSorted;9000;189889
QuickSort;Random;9100;820.4
QuickSort;Reversed;9100;73263.4
QuickSort;AlmostSorted;9100;155220
QuickSort;Random;9200;844.8
QuickSort;Reversed;9200;74013.2
QuickSort;AlmostSorted;9200;161708
QuickSort;Random;9300;849
QuickSort;Reversed;9300;79140.2
QuickSort;AlmostSorted;9300;162254
QuickSort;Random;9400;877.6
QuickSort;Reversed;9400;80574
QuickSort;AlmostSorted;9400;172420
QuickSort;Random;9500;877.8
QuickSort;Reversed;9500;76988.8
QuickSort;AlmostSorted;9500;171085
QuickSort;Random;9600;854.2
QuickSort;Reversed;9600;79998.2
QuickSort;AlmostSorted;9600;187135
QuickSort;Random;9700;1213.4
QuickSort;Reversed;9700;88680.6
QuickSort;AlmostSorted;9700;177749
QuickSort;Random;9800;895.4
QuickSort;Reversed;9800;85750.2
QuickSort;AlmostSorted;9800;177444
QuickSort;Random;9900;901.6
QuickSort;Reversed;9900;85666.6
QuickSort;AlmostSorted;9900;183597
QuickSort;Random;10000;919
QuickSort;Reversed;10000;86827.2
QuickSort;AlmostSorted;10000;187965
Introsort;Random;500;732
Introsort;Reversed;500;455
Introsort;AlmostSorted;500;494.6
Introsort;Random;600;1101.2
Introsort;Reversed;600;1082
Introsort;AlmostSorted;600;832.8
Introsort;Random;700;1155
Introsort;Reversed;700;786.4
Introsort;AlmostSorted;700;655.6
Introsort;Random;800;924.8
Introsort;Reversed;800;649.6
Introsort;AlmostSorted;800;655.2
Introsort;Random;900;964
Introsort;Reversed;900;598.8
Introsort;AlmostSorted;900;579.4
Introsort;Random;1000;945.6
Introsort;Reversed;1000;569.6
Introsort;AlmostSorted;1000;574.6
Introsort;Random;1100;956
Introsort;Reversed;1100;718.6
Introsort;AlmostSorted;1100;673.2
Introsort;Random;1200;1143.4
Introsort;Reversed;1200;842.6
Introsort;AlmostSorted;1200;908
Introsort;Random;1300;1086.8
Introsort;Reversed;1300;906.4
Introsort;AlmostSorted;1300;836.4
Introsort;Random;1400;1099.8
Introsort;Reversed;1400;944
Introsort;AlmostSorted;1400;840
Introsort;Random;1500;1196.6
Introsort;Reversed;1500;946.2
Introsort;AlmostSorted;1500;860.4
Introsort;Random;1600;1271
Introsort;Reversed;1600;929.6
Introsort;AlmostSorted;1600;914.6
Introsort;Random;1700;1385
Introsort;Reversed;1700;945.8
Introsort;AlmostSorted;1700;925
Introsort;Random;1800;1507.6
Introsort;Reversed;1800;1048.2
Introsort;AlmostSorted;1800;972.6
Introsort;Random;1900;1624.2
Introsort;Reversed;1900;1023.2
Introsort;AlmostSorted;1900;986.8
Introsort;Random;2000;1688.2
Introsort;Reversed;2000;1056.8
Introsort;AlmostSorted;2000;1015.2
Introsort;Random;2100;2022.2
Introsort;Reversed;2100;1221
Introsort;AlmostSorted;2100;1106.8
Introsort;Random;2200;1871.2
Introsort;Reversed;2200;1291.4
Introsort;AlmostSorted;2200;1289.6
Introsort;Random;2300;1935
Introsort;Reversed;2300;1574.8
Introsort;AlmostSorted;2300;1697.2
Introsort;Random;2400;2115
Introsort;Reversed;2400;1787.4
Introsort;AlmostSorted;2400;1730.6
Introsort;Random;2500;2281.4
Introsort;Reversed;2500;1937.4
Introsort;AlmostSorted;2500;1881
Introsort;Random;2600;2506.6
Introsort;Reversed;2600;1955.8
Introsort;AlmostSorted;2600;1908.6
Introsort;Random;2700;2364.8
Introsort;Reversed;2700;1905.8
Introsort;AlmostSorted;2700;1819.2
Introsort;Random;2800;2391.6
Introsort;Reversed;2800;1926
Introsort;AlmostSorted;2800;1898
Introsort;Random;2900;2604.4
Introsort;Reversed;2900;1925.4
Introsort;AlmostSorted;2900;1902.2
Introsort;Random;3000;2569.8
Introsort;Reversed;3000;2004.4
Introsort;AlmostSorted;3000;1924.8
Introsort;Random;3100;2557.6
Introsort;Reversed;3100;2028
Introsort;AlmostSorted;3100;1947.4
Introsort;Random;3200;2773.6
Introsort;Reversed;3200;2027.8
Introsort;AlmostSorted;3200;1912.6
Introsort;Random;3300;2937.8
Introsort;Reversed;3300;2146.4
Introsort;AlmostSorted;3300;1993
Introsort;Random;3400;2901.8
Introsort;Reversed;3400;2106.6
Introsort;AlmostSorted;3400;2029.2
Introsort;Random;3500;3060.2
Introsort;Reversed;3500;2086
Introsort;AlmostSorted;3500;2078.4
Introsort;Random;3600;3132.2
Introsort;Reversed;3600;2102.4
Introsort;AlmostSorted;3600;2044.2
Introsort;Random;3700;3204
Introsort;Reversed;3700;2273.4
Introsort;AlmostSorted;3700;2220.2
Introsort;Random;3800;3574.4
Introsort;Reversed;3800;2339.4
Introsort;AlmostSorted;3800;2164.2
Introsort;Random;3900;3464.2
Introsort;Reversed;3900;2352.4
Introsort;AlmostSorted;3900;2173.4
Introsort;Random;4000;3568.6
Introsort;Reversed;4000;2265.6
Introsort;AlmostSorted;4000;2183.2
Introsort;Random;4100;3801.6
Introsort;Reversed;4100;2322.4
Introsort;AlmostSorted;4100;2208.2
Introsort;Random;4200;3673.8
Introsort;Reversed;4200;2560
Introsort;AlmostSorted;4200;2507.8
Introsort;Random;4300;3753.4
Introsort;Reversed;4300;2638.4
Introsort;AlmostSorted;4300;2531.8
Introsort;Random;4400;3703.4
Introsort;Reversed;4400;2788.4
Introsort;AlmostSorted;4400;2621.8
Introsort;Random;4500;3855.2
Introsort;Reversed;4500;2904.4
Introsort;AlmostSorted;4500;2855.6
Introsort;Random;4600;4105.8
Introsort;Reversed;4600;3062.8
Introsort;AlmostSorted;4600;3037.4
Introsort;Random;4700;4076.2
Introsort;Reversed;4700;3403
Introsort;AlmostSorted;4700;3291.8
Introsort;Random;4800;4142.2
Introsort;Reversed;4800;3567
Introsort;AlmostSorted;4800;3542.2
Introsort;Random;4900;4519.4
Introsort;Reversed;4900;3747
Introsort;AlmostSorted;4900;3730.2
Introsort;Random;5000;4525.2
Introsort;Reversed;5000;3679.6
Introsort;AlmostSorted;5000;3608.4
Introsort;Random;5100;4446
Introsort;Reversed;5100;3794
Introsort;AlmostSorted;5100;3644.6
Introsort;Random;5200;4637
Introsort;Reversed;5200;3835.8
Introsort;AlmostSorted;5200;3871
Introsort;Random;5300;4736
Introsort;Reversed;5300;3878
Introsort;AlmostSorted;5300;3752.4
Introsort;Random;5400;4607
Introsort;Reversed;5400;3876
Introsort;AlmostSorted;5400;3936.8
Introsort;Random;5500;4773.4
Introsort;Reversed;5500;4010.8
Introsort;AlmostSorted;5500;3853.8
Introsort;Random;5600;5104.8
Introsort;Reversed;5600;4059.8
Introsort;AlmostSorted;5600;3891.8
Introsort;Random;5700;5155.2
Introsort;Reversed;5700;4007
Introsort;AlmostSorted;5700;3923
Introsort;Random;5800;5120
Introsort;Reversed;5800;4103.2
Introsort;AlmostSorted;5800;3971
Introsort;Random;5900;5398.6
Introsort;Reversed;5900;4117.2
Introsort;AlmostSorted;5900;4161.6
Introsort;Random;6000;5747
Introsort;Reversed;6000;4111.4
Introsort;AlmostSorted;6000;4040.8
Introsort;Random;6100;5572
Introsort;Reversed;6100;4196.6
Introsort;AlmostSorted;6100;4087.4
Introsort;Random;6200;5847.2
Introsort;Reversed;6200;4235.6
Introsort;AlmostSorted;6200;4101.4
Introsort;Random;6300;5908
Introsort;Reversed;6300;4313
Introsort;AlmostSorted;6300;4117.6
Introsort;Random;6400;5707.6
Introsort;Reversed;6400;4313
Introsort;AlmostSorted;6400;4119
Introsort;Random;6500;5928.6
Introsort;Reversed;6500;4213.4
Introsort;AlmostSorted;6500;4186
Introsort;Random;6600;6009.4
Introsort;Reversed;6600;4468.4
Introsort;AlmostSorted;6600;4211.2
Introsort;Random;6700;5959.8
Introsort;Reversed;6700;4389.4
Introsort;AlmostSorted;6700;4359.4
Introsort;Random;6800;6136.8
Introsort;Reversed;6800;4319.8
Introsort;AlmostSorted;6800;4244.4
Introsort;Random;6900;6411.6
Introsort;Reversed;6900;4550.8
Introsort;AlmostSorted;6900;4486.6
Introsort;Random;7000;6319.8
Introsort;Reversed;7000;4535
Introsort;AlmostSorted;7000;4310.4
Introsort;Random;7100;7777.8
Introsort;Reversed;7100;4671.4
Introsort;AlmostSorted;7100;4414.4
Introsort;Random;7200;6470
Introsort;Reversed;7200;4642.2
Introsort;AlmostSorted;7200;4404.8
Introsort;Random;7300;6356.8
Introsort;Reversed;7300;4612.4
Introsort;AlmostSorted;7300;4461.4
Introsort;Random;7400;6536.4
Introsort;Reversed;7400;4539
Introsort;AlmostSorted;7400;4470.4
Introsort;Random;7500;6690.8
Introsort;Reversed;7500;4521.4
Introsort;AlmostSorted;7500;4458.8
Introsort;Random;7600;6836
Introsort;Reversed;7600;4669.8
Introsort;AlmostSorted;7600;4457.6
Introsort;Random;7700;6784.4
Introsort;Reversed;7700;4613.2
Introsort;AlmostSorted;7700;4645.4
Introsort;Random;7800;6674.2
Introsort;Reversed;7800;4794
Introsort;AlmostSorted;7800;4450
Introsort;Random;7900;6996.8
Introsort;Reversed;7900;4743
Introsort;AlmostSorted;7900;4545.2
Introsort;Random;8000;7170.6
Introsort;Reversed;8000;4757.8
Introsort;AlmostSorted;8000;4606.4
Introsort;Random;8100;7496.2
Introsort;Reversed;8100;4777.2
Introsort;AlmostSorted;8100;4748.6
Introsort;Random;8200;7973.4
Introsort;Reversed;8200;4936
Introsort;AlmostSorted;8200;4839
Introsort;Random;8300;7478.8
Introsort;Reversed;8300;5312.8
Introsort;AlmostSorted;8300;5044
Introsort;Random;8400;8053.8
Introsort;Reversed;8400;5600.4
Introsort;AlmostSorted;8400;5414.2
Introsort;Random;8500;7586
Introsort;Reversed;8500;5442.8
Introsort;AlmostSorted;8500;5319.6
Introsort;Random;8600;7931.6
Introsort;Reversed;8600;5637.6
Introsort;AlmostSorted;8600;5379
Introsort;Random;8700;7872.8
Introsort;Reversed;8700;5638.8
Introsort;AlmostSorted;8700;5546.8
Introsort;Random;8800;8101.6
Introsort;Reversed;8800;5675.2
Introsort;AlmostSorted;8800;5505.6
Introsort;Random;8900;8125
Introsort;Reversed;8900;5820.4
Introsort;AlmostSorted;8900;5577.6
Introsort;Random;9000;8036.8
Introsort;Reversed;9000;5946.8
Introsort;AlmostSorted;9000;5832.4
Introsort;Random;9100;7855.6
Introsort;Reversed;9100;6107.8
Introsort;AlmostSorted;9100;5894.2
Introsort;Random;9200;8272.8
Introsort;Reversed;9200;6193.4
Introsort;AlmostSorted;9200;6103.4
Introsort;Random;9300;8183.8
Introsort;Reversed;9300;6377.2
Introsort;AlmostSorted;9300;6156
Introsort;Random;9400;8738.4
Introsort;Reversed;9400;6553
Introsort;AlmostSorted;9400;6316.2
Introsort;Random;9500;8662.6
Introsort;Reversed;9500;6542.6
Introsort;AlmostSorted;9500;6492
Introsort;Random;9600;8410
Introsort;Reversed;9600;6678.2
Introsort;AlmostSorted;9600;6677
Introsort;Random;9700;8455.6
Introsort;Reversed;9700;6907.2
Introsort;AlmostSorted;9700;6728.4
Introsort;Random;9800;9144.8
Introsort;Reversed;9800;7072.2
Introsort;AlmostSorted;9800;6875.2
Introsort;Random;9900;8607.4
Introsort;Reversed;9900;7144.4
Introsort;AlmostSorted;9900;6983.2
Introsort;Random;10000;9428.8
Introsort;Reversed;10000;7240
Introsort;AlmostSorted;10000;7175.4
